transactionID,carrierID,customerID,amount,date
1995,3,845,7.83,2009-12-28 23:58:54
1996,1,783,12.08,2007-09-06 03:18:45
1997,3,865,14.71,2006-09-05 08:20:56
1998,3,653,5.28,2007-01-09 03:16:29
1999,2,260,11.31,2009-09-03 00:18:15
2000,1,449,17.6,2006-01-29 01:30:40
2001,3,796,8.94,2008-09-29 03:42:21
2002,3,911,13.57,2006-03-30 12:27:29
2003,1,129,9.87,2006-02-06 15:59:55
2004,3,927,12.36,2006-01-06 05:33:09
2005,3,849,13.79,2009-05-10 03:56:17
2006,2,980,5.67,2005-12-12 07:02:20
2007,2,7,13.35,2008-03-10 11:40:29
2008,3,899,13.78,2009-03-06 06:14:29
2009,1,120,13.92,2008-03-19 08:47:00
2010,2,471,8.65,2006-12-31 19:53:01
2011,2,554,6.78,2008-09-13 22:50:13
2012,2,238,9.05,2006-04-19 16:38:05
2013,3,593,12.73,2006-04-08 22:28:12
2014,2,82,15.01,2008-06-14 08:30:42
2015,2,542,11.28,2005-07-02 12:31:36
2016,2,297,6.26,2006-09-18 12:05:18
2017,2,419,5.15,2005-07-08 15:38:41
2018,1,648,9.54,2006-05-30 03:53:28
2019,3,211,12.24,2009-07-21 12:57:25
2020,2,913,7.15,2009-02-28 13:39:30
2021,3,607,8.42,2007-07-23 21:40:38
2022,2,349,19.11,2006-05-13 19:32:51
2023,3,319,15.99,2007-08-27 14:46:15
2024,3,137,8.23,2009-09-14 23:59:58
2025,1,17,9.68,2007-09-25 13:43:58
2026,2,32,17.1,2008-08-29 10:54:27
2027,2,66,16.11,2007-03-17 13:06:28
2028,3,368,11.71,2009-08-16 01:00:50
2029,1,163,5.06,2007-08-25 15:25:06
2030,1,189,9.14,2008-05-20 14:42:06
2031,1,418,10.83,2006-07-03 01:01:15
2032,3,668,17.61,2009-11-12 04:25:59
2033,3,74,18.59,2005-02-14 12:18:34
2034,2,206,18.96,2006-08-05 13:45:39
2035,2,793,5.66,2009-11-23 05:00:13
2036,3,166,18.6,2005-09-20 14:20:57
2037,1,509,9.36,2009-12-16 13:42:41
2038,3,275,10.94,2006-02-09 17:36:11
2039,2,556,8.5,2007-01-29 11:07:27
2040,3,925,12.36,2006-06-16 04:24:40
2041,3,813,6.81,2005-01-18 23:02:09
2042,1,54,12.16,2006-02-08 22:43:45
2043,3,59,14.24,2007-12-20 20:30:13
2044,3,790,16.23,2007-09-25 19:52:49
2045,3,422,5.2,2006-01-05 19:51:59
2046,3,637,13.32,2006-09-06 22:12:32
2047,2,955,11.89,2006-08-09 17:57:25
2048,2,786,6.56,2007-07-07 15:59:50
2049,3,444,10.68,2005-09-21 14:07:08
2050,2,15,19.51,2008-04-03 14:50:11
2051,1,920,9.47,2008-11-11 05:19:11
2052,2,987,15.96,2006-06-26 00:58:30
2053,3,307,13.84,2009-07-05 23:57:48
2054,2,220,8.51,2005-08-29 15:39:12
2055,3,454,8.2,2006-07-03 13:39:52
2056,3,590,18.18,2007-11-12 13:59:18
2057,3,171,12.15,2008-07-14 10:57:08
2058,1,138,11.36,2009-02-08 02:00:39
2059,3,184,7.5,2009-03-31 14:38:43
2060,3,211,6.7,2006-04-09 04:21:28
2061,3,728,6.84,2008-04-11 23:27:18
2062,2,94,11.6,2006-10-28 06:34:26
2063,2,26,8.26,2007-12-15 18:32:05
2064,2,190,9.18,2009-07-15 08:41:03
2065,1,150,19.82,2005-06-11 21:14:30
2066,2,109,7.17,2006-04-16 20:12:51
2067,1,655,16.94,2005-05-12 16:24:47
2068,3,234,8.04,2008-07-10 22:58:05
2069,2,183,5.84,2008-07-21 11:57:43
2070,1,78,14.36,2006-11-21 22:04:12
2071,1,566,16.73,2009-06-10 08:43:39
2072,3,869,11.32,2005-10-21 04:44:31
2073,1,276,12.47,2005-11-18 22:49:33
2074,3,524,8.19,2007-11-22 03:08:11
2075,3,254,7.07,2006-08-06 12:54:50
2076,1,424,13.7,2009-03-27 19:00:13
2077,2,30,10.95,2006-10-29 07:32:45
2078,1,187,9.68,2008-07-17 05:34:31
2079,1,749,18.22,2005-10-14 06:23:23
2080,2,454,8.09,2006-12-10 13:23:30
2081,1,390,16.2,2009-01-25 21:30:31
2082,1,559,16.7,2005-10-19 20:47:29
2083,2,72,19.62,2007-02-23 17:43:55
2084,2,817,11.38,2009-06-06 23:43:19
2085,3,651,12.15,2009-08-27 18:35:04
2086,1,646,11.15,2007-06-30 14:36:43
2087,3,494,18.56,2006-12-10 16:41:00
2088,2,349,10.83,2008-04-12 15:37:14
2089,2,349,15.82,2009-11-15 08:20:39
2090,3,678,7.09,2009-08-02 05:10:48
2091,2,270,8.67,2007-02-06 14:59:58
2092,3,170,19.34,2005-10-07 01:54:08
2093,1,528,7.38,2009-05-21 19:08:22
2094,2,978,19.49,2007-01-30 03:36:47
2095,3,251,15.75,2009-06-22 00:38:55
2096,1,35,8.35,2007-04-18 13:45:49
2097,3,592,8.9,2008-12-27 20:29:46
2098,2,547,13.52,2005-08-20 07:10:51
2099,3,961,17.24,2005-01-05 19:22:34
2100,2,182,10.44,2009-10-28 14:46:12
2101,1,61,18.62,2009-03-02 18:27:24
2102,1,778,6.85,2007-06-04 07:14:40
2103,3,146,15.87,2005-08-10 00:55:44
2104,2,999,9.28,2008-09-11 06:33:08
2105,3,681,5.56,2009-08-02 06:04:56
2106,1,569,8.2,2009-02-01 11:33:39
2107,3,413,16.73,2006-06-24 03:15:11
2108,3,859,12.32,2008-05-19 07:51:30
2109,3,368,14.35,2006-10-14 05:45:54
2110,3,306,13.26,2009-08-28 09:11:32
2111,3,870,8.07,2006-09-02 06:47:00
2112,3,894,5.08,2006-03-17 14:18:00
2113,2,578,13.46,2007-04-11 06:57:56
2114,3,824,14.68,2007-03-14 01:54:42
2115,2,737,16.03,2006-06-26 07:30:10
2116,1,640,17.16,2007-09-17 04:01:27
2117,1,655,7.29,2007-01-08 15:48:33
2118,3,373,13.57,2008-04-03 19:11:47
2119,1,976,10.7,2009-06-23 19:10:02
2120,3,343,18.3,2006-07-22 22:54:30
2121,3,481,10.71,2007-03-04 00:25:36
2122,2,89,12.36,2008-04-06 17:53:26
2123,1,60,18.38,2009-07-23 21:34:50
2124,2,51,17.79,2005-03-04 04:07:39
2125,1,153,10.62,2009-10-11 02:59:36
2126,1,193,13.47,2006-11-22 05:36:28
2127,2,668,7.54,2005-10-22 16:56:17
2128,3,27,17.0,2009-06-20 03:50:16
2129,3,337,19.54,2007-05-11 02:36:39
2130,1,233,16.96,2009-05-23 21:18:46
2131,3,540,13.7,2008-03-23 00:47:24
2132,1,36,5.23,2005-11-14 17:36:57
2133,1,233,15.27,2008-05-19 16:53:40
2134,3,772,6.17,2008-02-10 04:55:20
2135,3,660,19.62,2009-01-31 06:22:48
2136,2,485,19.32,2005-03-15 11:02:30
2137,2,635,7.06,2009-02-21 09:47:49
2138,1,452,6.76,2008-08-10 12:24:54
2139,2,812,10.38,2009-06-30 12:10:32
2140,1,395,11.82,2009-01-16 15:02:55
2141,3,335,18.34,2007-03-22 02:49:25
2142,1,382,12.32,2006-11-07 12:09:46
2143,2,507,12.22,2009-01-05 12:57:30
2144,3,12,9.3,2009-08-14 06:09:46
2145,3,128,15.23,2008-07-21 04:36:45
2146,1,1,16.17,2008-02-13 11:45:50
2147,1,11,15.29,2009-09-04 05:07:43
2148,3,495,15.5,2006-03-21 03:51:54
2149,1,545,14.96,2007-03-28 11:51:56
2150,2,834,7.52,2008-11-06 11:04:17
2151,1,823,13.55,2009-08-14 13:04:48
2152,2,35,16.08,2007-02-25 21:53:12
2153,3,352,6.41,2007-10-22 04:22:43
2154,2,932,7.7,2007-01-09 09:48:07
2155,3,637,9.72,2005-07-13 01:24:12
2156,2,795,17.65,2009-03-18 19:10:37
2157,1,407,13.69,2008-11-08 22:28:35
2158,3,193,8.35,2006-03-06 05:05:22
2159,3,391,14.8,2007-05-28 07:25:55
2160,3,828,11.63,2008-11-25 07:18:07
2161,3,885,7.26,2007-03-12 16:16:47
2162,2,874,8.95,2009-08-22 07:33:24
2163,1,228,5.52,2005-05-17 01:19:45
2164,1,33,7.43,2008-07-14 14:01:47
2165,1,124,14.62,2009-10-04 05:26:06
2166,1,997,8.79,2009-03-19 12:13:03
2167,2,350,7.93,2006-02-11 21:38:52
2168,3,86,8.48,2009-07-12 12:20:02
2169,2,799,5.91,2005-08-09 02:27:51
2170,2,515,7.59,2005-05-18 17:49:12
2171,2,715,13.78,2009-08-20 00:38:49
2172,1,759,11.48,2006-04-30 10:47:30
2173,3,375,19.6,2007-10-27 08:38:24
2174,3,770,12.3,2008-07-22 01:28:01
2175,1,241,9.83,2006-03-25 23:11:51
2176,1,233,7.94,2006-11-05 08:17:33
2177,1,736,16.02,2005-04-12 12:00:46
2178,1,296,12.59,2009-08-20 21:12:24
2179,2,273,14.74,2005-09-18 15:12:07
2180,1,514,13.43,2006-10-31 03:26:18
2181,3,419,12.97,2007-01-24 19:01:11
2182,1,850,8.79,2009-07-16 21:50:58
2183,2,3,7.29,2006-06-22 13:39:25
2184,1,278,9.78,2009-08-29 22:11:53
2185,2,729,18.02,2007-11-12 09:18:04
2186,2,592,19.53,2006-02-22 08:42:15
2187,1,369,10.84,2007-12-23 10:55:08
2188,1,748,6.96,2007-08-01 09:01:38
2189,3,830,8.74,2005-12-13 02:39:51
2190,3,68,7.59,2009-07-16 19:52:12
2191,2,471,5.34,2006-04-01 08:35:48
2192,3,322,15.95,2007-07-30 01:46:35
2193,2,995,15.8,2005-02-12 02:30:36
2194,2,253,14.1,2009-05-03 04:45:32
2195,3,150,11.11,2009-03-13 07:18:47
2196,2,664,15.83,2005-01-12 00:00:56
2197,3,666,5.41,2008-02-24 16:38:30
2198,3,120,17.86,2007-04-13 19:43:14
2199,2,713,19.94,2006-07-14 15:53:02
2200,2,772,19.65,2008-10-24 12:40:59
2201,1,597,5.16,2008-10-08 18:58:38
2202,2,916,13.42,2009-06-27 19:38:48
2203,3,44,17.24,2008-11-28 23:14:59
2204,3,783,12.11,2005-08-01 14:41:24
2205,1,666,16.73,2009-01-04 02:38:54
2206,2,314,10.87,2006-06-17 19:52:14
2207,2,42,19.8,2008-05-08 10:47:06
2208,1,703,15.29,2008-06-05 19:52:25
2209,3,868,6.29,2008-11-16 00:29:05
2210,2,403,5.59,2007-09-01 08:31:29
2211,1,83,18.09,2005-10-12 09:10:29
2212,3,567,19.82,2007-06-07 08:21:10
2213,1,66,6.07,2006-08-30 05:11:27
2214,3,313,10.99,2009-03-25 18:50:13
2215,3,602,7.87,2005-04-13 16:23:10
2216,3,37,16.39,2008-10-26 01:04:03
2217,2,456,6.39,2009-07-29 15:12:51
2218,3,737,11.06,2005-07-10 09:49:05
2219,1,591,15.75,2008-07-06 06:13:03
2220,3,477,16.24,2007-10-18 05:41:22
2221,2,116,19.61,2009-02-20 20:15:58
2222,3,40,14.07,2006-11-30 02:59:31
2223,2,466,17.3,2005-12-08 20:46:01
2224,1,516,15.03,2006-07-28 05:41:15
2225,2,43,10.8,2005-06-26 08:28:46
2226,2,965,10.79,2007-06-02 08:58:42
2227,2,96,17.23,2009-10-12 22:48:47
2228,3,625,15.41,2006-01-31 18:47:49
2229,1,901,16.39,2006-07-24 13:36:05
2230,2,296,13.07,2008-06-06 17:11:30
2231,3,537,6.78,2005-03-02 07:28:54
2232,1,512,13.59,2008-07-12 22:31:37
2233,2,956,15.55,2008-06-24 02:14:39
2234,2,496,15.97,2008-05-24 10:08:53
2235,3,75,9.87,2009-09-20 10:04:20
2236,2,468,12.02,2009-01-10 20:34:22
2237,1,84,8.23,2007-01-15 22:45:07
2238,1,641,16.79,2006-05-04 10:49:15
2239,1,767,17.37,2006-11-23 16:52:59
2240,3,301,16.48,2008-05-07 05:09:22
2241,3,235,14.89,2008-08-25 15:42:06
2242,2,990,5.63,2005-09-07 15:48:20
2243,3,745,13.33,2006-08-28 17:11:33
2244,3,420,17.71,2009-04-08 23:24:29
2245,2,621,9.02,2008-11-13 12:54:00
2246,2,554,11.89,2005-09-11 02:19:16
2247,2,621,6.86,2008-01-23 23:12:24
2248,3,820,12.33,2006-10-28 00:28:10
2249,1,16,15.29,2007-06-06 02:30:40
2250,1,537,10.37,2008-04-17 09:13:03
2251,1,802,19.56,2008-04-24 07:01:29
2252,3,872,9.62,2007-09-13 04:49:40
2253,1,839,9.4,2007-08-28 03:34:41
2254,3,311,18.56,2006-10-24 15:22:11
2255,2,526,15.94,2009-04-03 18:56:26
2256,2,172,5.23,2005-07-13 02:29:54
2257,1,956,11.34,2009-03-22 08:09:10
2258,3,351,17.53,2008-01-30 00:12:38
2259,3,419,7.64,2005-02-18 03:01:38
2260,1,967,17.06,2008-12-05 07:59:22
2261,2,473,6.51,2008-12-23 00:38:28
2262,2,833,9.29,2009-06-26 12:47:23
2263,1,380,19.15,2008-05-23 20:01:46
2264,3,708,13.19,2005-05-21 20:11:55
2265,3,547,14.43,2006-01-04 10:56:03
2266,3,322,17.95,2007-01-20 06:28:47
2267,1,596,14.73,2005-02-13 07:30:33
2268,2,711,6.98,2009-03-01 01:02:01
2269,1,325,13.96,2007-07-06 20:06:31
2270,2,220,9.68,2008-03-14 11:31:07
2271,1,292,7.32,2006-04-21 00:46:38
2272,3,595,8.26,2007-06-17 11:43:56
2273,2,388,9.08,2007-08-08 18:34:42
2274,1,261,12.43,2007-04-20 23:52:44
2275,2,325,13.61,2007-10-24 20:48:38
2276,2,595,7.46,2009-03-26 15:29:34
2277,3,409,19.17,2007-06-04 08:32:31
2278,3,91,16.95,2007-05-31 10:40:19
2279,3,986,15.2,2006-02-12 20:01:53
2280,1,742,5.99,2006-10-10 05:44:05
2281,1,339,16.11,2009-01-16 16:32:46
2282,2,171,19.41,2007-10-24 00:35:22
2283,1,632,16.14,2006-07-10 06:54:35
2284,3,998,5.52,2007-12-01 08:22:20
2285,3,136,14.47,2007-12-17 22:10:21
2286,1,907,13.51,2005-12-20 21:21:22
2287,1,312,15.14,2009-07-04 05:38:49
2288,1,760,6.74,2005-01-24 08:19:46
2289,2,894,13.57,2006-11-02 03:28:11
2290,3,910,11.96,2009-04-19 11:48:57
2291,2,71,12.83,2006-09-29 03:03:09
2292,2,771,16.23,2008-12-13 10:32:27
2293,3,200,16.43,2005-07-10 22:31:43
2294,2,398,19.25,2008-12-16 23:23:52
2295,3,588,15.35,2005-03-29 01:46:57
2296,3,993,13.54,2006-02-09 10:52:50
2297,3,206,15.72,2005-12-18 11:05:16
2298,3,88,18.65,2005-06-23 00:19:43
2299,1,479,13.65,2005-11-23 04:29:08
2300,2,41,12.97,2008-12-04 10:49:24
2301,1,198,19.85,2008-01-31 05:43:29
2302,2,539,6.93,2006-12-05 21:22:48
2303,2,286,5.79,2007-11-02 06:06:55
2304,3,637,12.58,2007-10-29 10:30:21
2305,2,576,13.92,2007-11-29 12:41:03
2306,3,629,7.39,2009-02-20 15:01:00
2307,1,302,14.33,2005-11-29 14:15:49
2308,3,641,5.89,2007-04-28 01:20:24
2309,2,155,18.58,2007-04-11 10:58:23
2310,3,574,15.69,2005-09-04 01:54:09
2311,3,538,9.46,2006-11-25 02:03:13
2312,2,820,7.21,2007-08-10 12:05:25
2313,3,618,10.78,2007-06-21 11:35:35
2314,1,204,19.22,2008-01-08 14:17:37
2315,3,964,9.49,2005-09-04 20:18:55
2316,1,824,18.09,2007-11-20 00:42:27
2317,3,110,10.55,2007-03-15 16:47:05
2318,3,951,14.96,2008-02-09 12:21:28
2319,3,377,15.72,2008-09-21 21:54:48
2320,3,252,10.76,2005-10-07 01:44:54
2321,3,775,19.98,2007-01-04 19:35:02
2322,3,217,6.09,2007-02-01 02:11:24
2323,2,471,8.21,2007-10-19 19:55:37
2324,2,938,7.27,2005-08-26 17:14:58
2325,1,935,19.9,2008-04-02 02:04:16
2326,2,113,5.03,2008-04-05 21:20:21
2327,3,745,19.63,2008-09-26 10:56:52
2328,1,493,11.44,2008-04-08 09:05:28
2329,3,48,13.42,2007-06-16 13:02:34
2330,2,345,11.23,2005-07-24 20:12:18
2331,3,654,7.88,2006-12-12 19:17:09
2332,1,234,17.45,2007-07-17 11:41:15
2333,2,417,16.86,2007-11-09 04:14:12
2334,3,923,11.67,2009-05-25 13:16:29
2335,1,583,15.52,2007-12-15 05:07:04
2336,1,294,9.86,2008-04-11 18:06:47
2337,3,206,16.05,2008-03-02 01:50:02
2338,2,177,19.24,2009-02-13 13:49:29
2339,1,854,14.1,2008-03-31 00:27:26
2340,1,621,8.62,2009-05-06 18:43:52
2341,1,267,5.59,2005-04-11 00:19:39
2342,2,502,9.53,2007-12-20 01:25:54
2343,1,828,13.48,2007-04-06 19:56:47
2344,3,530,16.33,2006-07-20 03:54:18
2345,3,97,7.33,2006-10-14 04:40:50
2346,1,541,7.9,2007-09-05 10:12:58
2347,1,204,11.06,2008-06-16 09:00:44
2348,2,561,6.22,2008-12-21 05:26:08
2349,3,645,5.04,2009-04-22 03:46:28
2350,2,635,9.98,2008-02-04 22:41:45
2351,3,509,12.56,2005-03-30 02:27:51
2352,1,746,13.88,2005-09-01 22:58:02
2353,2,678,18.68,2006-05-02 16:35:21
2354,2,347,18.41,2005-05-27 22:37:08
2355,3,948,16.52,2006-04-05 09:54:24
2356,1,580,5.79,2006-05-31 14:42:05
2357,1,959,14.82,2005-05-15 06:02:52
2358,3,361,6.8,2006-04-23 12:15:03
2359,3,501,18.91,2009-08-02 01:39:06
2360,3,338,7.78,2008-09-18 12:51:07
2361,3,714,12.64,2005-03-05 14:15:26
2362,3,918,10.27,2007-02-03 15:11:41
2363,1,953,10.92,2008-09-21 11:30:45
2364,2,770,15.26,2007-02-27 22:23:29
2365,2,886,15.01,2008-09-17 20:49:39
2366,3,412,11.66,2008-01-02 03:26:26
2367,3,68,12.86,2008-11-02 00:21:31
2368,2,945,9.39,2009-11-28 21:18:30
2369,3,208,15.12,2009-04-18 22:56:14
2370,2,371,10.4,2008-09-26 15:15:54
2371,1,213,12.62,2005-06-27 12:37:12
2372,1,405,9.82,2005-10-11 13:59:54
2373,1,809,5.47,2005-04-04 09:08:31
2374,1,169,15.76,2006-08-16 06:07:33
2375,2,44,9.25,2005-06-16 22:09:54
2376,2,83,18.3,2007-06-15 14:30:36
2377,1,411,12.58,2006-01-19 09:18:43
2378,2,388,6.14,2005-03-03 11:49:49
2379,3,7,7.29,2008-05-19 05:28:03
2380,2,536,5.33,2009-08-05 04:46:52
2381,1,431,19.7,2009-11-05 18:02:38
2382,3,289,12.98,2008-08-09 04:23:45
2383,1,809,8.66,2008-09-27 20:31:25
2384,2,79,16.47,2009-12-09 00:08:18
2385,3,943,19.2,2008-10-26 12:03:51
2386,1,808,17.94,2009-08-22 04:23:48
2387,2,687,14.91,2005-01-03 08:51:15
2388,1,752,18.45,2008-01-07 20:22:58
2389,2,661,6.32,2007-05-24 06:15:42
2390,3,508,15.46,2008-10-03 17:45:12
2391,2,865,18.42,2007-01-06 11:20:28
2392,3,666,7.52,2006-08-16 23:37:34
2393,1,365,8.69,2007-08-31 02:20:46
2394,3,73,17.94,2007-03-07 13:18:07
2395,1,685,6.45,2005-06-29 15:51:03
2396,2,905,13.59,2005-01-18 08:42:44
2397,1,971,19.49,2009-04-15 23:02:32
2398,1,952,6.72,2008-08-16 10:01:51
2399,2,900,8.41,2006-03-04 14:37:50
2400,1,796,8.09,2008-07-06 12:43:59
2401,1,671,15.22,2006-11-04 17:30:29
2402,2,626,17.03,2008-03-15 12:38:16
2403,1,298,17.04,2007-04-27 19:22:03
2404,2,301,9.87,2007-05-20 14:09:08
2405,1,192,16.3,2005-11-19 06:37:01
2406,1,906,8.19,2005-09-13 07:17:04
2407,3,338,12.26,2007-12-06 06:14:05
2408,3,565,10.11,2005-09-12 03:45:44
2409,3,843,9.66,2009-03-11 10:45:35
2410,3,94,6.08,2006-09-04 13:39:55
2411,2,513,19.0,2008-12-14 17:24:43
2412,2,161,18.4,2005-10-23 22:10:12
2413,1,29,15.88,2009-09-25 11:43:33
2414,1,303,19.31,2005-05-28 07:15:09
2415,1,710,5.19,2009-05-10 03:58:20
2416,1,855,14.86,2009-12-13 15:31:40
2417,2,9,13.74,2009-08-06 00:28:19
2418,2,986,6.08,2005-04-22 11:13:52
2419,3,997,9.66,2009-11-17 13:47:48
2420,3,936,14.24,2006-01-04 09:55:41
2421,1,131,6.08,2008-02-25 20:37:18
2422,3,248,12.16,2008-03-01 00:06:34
2423,3,336,16.17,2009-11-08 14:05:18
2424,3,501,7.88,2005-02-20 09:32:03
2425,1,616,17.68,2008-07-05 05:23:13
2426,3,62,11.97,2007-02-20 14:39:25
2427,1,477,13.33,2006-08-01 05:49:07
2428,3,544,8.39,2008-09-15 14:01:16
2429,3,387,7.93,2005-05-01 16:30:33
2430,1,360,10.1,2009-12-30 16:23:12
2431,3,265,8.71,2005-02-21 00:03:49
2432,2,322,7.02,2007-05-29 06:45:56
2433,2,908,5.43,2006-11-09 10:03:03
2434,3,36,6.33,2007-04-09 04:59:53
2435,3,883,16.25,2009-08-21 10:36:20
2436,2,638,15.94,2007-07-06 23:22:17
2437,2,501,5.52,2006-04-04 19:16:42
2438,3,683,7.88,2009-08-10 06:31:40
2439,2,839,9.95,2008-09-28 08:43:33
2440,1,693,16.04,2005-06-15 02:11:54
2441,2,209,8.89,2008-05-11 22:01:25
2442,1,660,10.27,2006-11-05 18:32:25
2443,3,740,16.22,2008-07-29 08:49:52
2444,2,215,19.11,2008-08-05 12:09:30
2445,3,74,16.48,2006-05-30 04:17:14
2446,3,113,17.78,2007-09-24 20:43:09
2447,3,485,9.96,2005-01-20 16:56:52
2448,2,990,9.45,2007-05-11 06:37:38
2449,1,84,6.43,2005-08-06 04:08:07
2450,3,207,8.39,2009-06-17 15:29:37
2451,1,366,11.22,2009-11-19 16:28:58
2452,1,298,14.86,2005-08-29 06:05:45
2453,2,622,18.43,2009-12-15 19:03:19
2454,3,141,11.49,2008-07-12 14:28:56
2455,2,199,7.46,2007-02-25 20:14:13
2456,2,385,8.31,2009-02-11 07:39:00
2457,3,775,5.89,2009-08-14 16:34:35
2458,3,970,14.95,2007-04-03 12:16:37
2459,1,474,18.29,2009-03-15 06:15:09
2460,1,27,11.29,2009-05-08 15:30:04
2461,2,967,18.4,2007-07-11 09:18:56
2462,2,672,15.4,2007-11-20 08:02:24
2463,2,272,7.75,2009-02-26 19:16:46
2464,1,256,18.18,2008-03-21 01:12:24
2465,2,994,17.05,2008-09-19 06:48:28
2466,2,710,9.06,2008-12-05 00:28:09
2467,1,793,10.45,2006-09-03 06:24:20
2468,2,17,16.84,2009-11-05 06:32:14
2469,2,303,11.67,2009-05-08 22:10:54
2470,3,754,13.65,2006-11-11 23:00:20
2471,1,766,18.1,2009-10-21 12:24:43
2472,1,353,18.37,2007-05-26 01:07:28
2473,2,211,17.25,2007-04-16 15:50:33
2474,2,866,5.01,2006-01-07 14:31:19
2475,2,132,18.97,2009-09-08 01:45:36
2476,1,175,5.13,2006-05-14 13:01:20
2477,3,22,15.02,2005-06-05 15:56:56
2478,3,558,8.93,2009-02-12 08:33:36
2479,1,670,10.71,2007-01-25 09:25:53
2480,2,328,9.01,2005-06-16 06:29:11
2481,3,368,13.53,2009-10-28 20:06:53
2482,3,651,15.71,2007-09-15 07:21:09
2483,3,736,5.04,2008-08-20 19:07:10
2484,1,348,8.91,2007-03-12 16:45:38
2485,3,22,12.71,2006-12-15 23:22:30
2486,1,341,6.0,2006-02-02 13:26:46
2487,2,502,17.18,2007-09-19 17:14:03
2488,2,481,11.16,2008-07-10 09:49:05
2489,3,557,5.44,2008-06-01 20:46:54
2490,1,785,19.12,2009-11-04 17:00:52
2491,3,182,5.96,2006-03-20 13:17:06
2492,1,52,11.01,2007-02-02 19:47:08
2493,3,619,8.21,2007-07-14 20:56:25
2494,3,214,16.43,2008-09-16 08:39:55
2495,2,371,11.11,2009-10-14 20:35:33
2496,1,858,7.85,2007-01-25 05:49:09
2497,3,820,6.57,2009-09-15 18:50:51
2498,3,681,12.38,2009-06-03 23:54:50
2499,3,785,12.56,2009-11-25 02:16:25
2500,1,103,10.69,2005-05-29 10:37:51
2501,2,227,5.93,2009-05-02 15:27:14
2502,3,251,12.42,2007-10-30 22:46:32
2503,2,646,7.02,2007-12-25 02:43:43
2504,3,674,16.64,2008-03-04 06:38:41
2505,1,672,5.72,2006-09-10 16:15:13
2506,1,350,12.01,2005-06-06 21:02:02
2507,2,97,15.99,2005-01-29 13:41:55
2508,2,933,8.91,2009-01-14 07:47:46
2509,3,460,13.25,2006-10-07 19:41:43
2510,3,254,9.15,2009-04-03 16:14:32
2511,1,80,7.61,2007-05-23 05:21:04
2512,2,104,6.75,2006-12-02 21:26:53
2513,3,738,14.92,2006-02-09 14:20:49
2514,3,284,8.23,2007-07-09 04:44:00
2515,2,949,10.05,2008-01-05 11:12:21
2516,3,605,19.31,2009-07-28 13:00:38
2517,3,708,8.78,2009-07-23 23:19:28
2518,2,409,13.21,2008-09-16 18:29:26
2519,1,488,10.92,2005-03-25 10:34:08
2520,1,131,7.12,2006-01-23 00:00:20
2521,1,533,8.91,2007-06-23 14:42:18
2522,3,361,19.54,2006-09-13 18:33:30
2523,1,503,13.58,2008-03-09 09:56:01
2524,1,776,6.07,2005-03-25 21:12:46
2525,2,433,7.95,2007-01-31 16:59:31
2526,1,928,8.27,2006-10-26 19:34:49
2527,1,867,10.19,2007-03-23 23:41:00
2528,3,255,9.77,2007-06-14 04:51:36
2529,2,51,11.45,2009-04-08 03:25:22
2530,1,691,6.85,2008-11-04 01:05:52
2531,2,681,6.16,2008-09-18 16:08:27
2532,1,303,10.65,2005-11-05 10:46:20
2533,3,860,9.29,2006-01-24 07:43:39
2534,1,720,7.25,2006-10-30 10:21:31
2535,1,331,11.89,2008-11-28 08:04:24
2536,3,488,16.97,2005-01-26 11:12:18
2537,1,647,11.24,2007-12-23 12:26:11
2538,1,182,18.6,2009-08-29 08:07:22
2539,1,546,19.55,2009-09-25 18:37:28
2540,3,541,9.97,2006-03-15 12:58:43
2541,1,965,19.93,2005-05-31 10:44:21
2542,2,67,16.07,2006-02-15 03:27:26
2543,1,268,5.01,2006-04-17 11:23:32
2544,2,406,7.81,2008-01-12 22:06:31
2545,2,329,10.29,2008-12-23 00:39:29
2546,3,619,5.09,2008-06-05 18:29:01
2547,3,518,8.11,2007-01-17 15:44:10
2548,2,98,16.57,2006-03-10 00:04:39
2549,1,899,6.43,2008-05-31 11:32:41
2550,2,517,14.54,2008-09-21 11:09:53
2551,3,404,7.96,2005-02-18 01:16:33
2552,2,651,11.62,2007-01-27 12:49:24
2553,1,896,10.88,2009-01-16 21:10:29
2554,3,977,6.97,2006-02-23 04:06:21
2555,2,567,12.96,2005-03-23 15:58:15
2556,2,842,18.94,2006-09-12 07:12:45
2557,3,22,6.85,2008-09-09 23:55:05
2558,3,264,16.13,2007-02-04 06:09:29
2559,3,965,9.87,2006-03-11 08:29:21
2560,2,313,13.91,2005-11-11 11:05:52
2561,3,766,7.1,2007-09-01 19:26:13
2562,3,910,16.62,2005-02-27 14:55:50
2563,2,344,12.77,2005-10-08 03:46:51
2564,1,104,15.67,2008-01-23 15:21:38
2565,1,844,12.14,2008-12-07 22:40:34
2566,1,62,19.52,2008-11-23 21:28:41
2567,2,3,14.98,2009-10-25 12:34:34
2568,2,400,6.16,2009-04-30 02:55:46
2569,3,506,18.43,2005-08-04 02:19:37
2570,3,108,14.13,2008-04-18 23:36:09
2571,1,706,13.42,2006-12-20 16:18:30
2572,2,623,17.32,2006-07-03 02:43:04
2573,2,809,6.48,2006-05-20 04:11:28
2574,2,317,13.98,2006-09-18 18:33:06
2575,2,615,12.16,2006-05-22 14:37:17
2576,3,721,18.65,2008-07-29 21:18:03
